time_local,total_load_actual,hour,month,day_of_week,temp_madrid,temp_barcelona,temp_seville,lag_24h,lag_168h,rolling_mean_24h
2016-06-30 22:00:00+02:00,31982.0,22,6,3,304.3,296.68,302.71,31625.0,29788.0,30921.708333333332
2016-06-30 23:00:00+02:00,29843.0,23,6,3,302.82,296.35,301.09,29458.0,27836.0,30936.583333333332
2016-07-01 00:00:00+02:00,24564.0,0,7,4,301.1,296.4,299.73,28223.0,26956.0,30952.625
2016-07-01 01:00:00+02:00,22556.0,1,7,4,299.21,295.94,299.45,26550.0,25638.0,30800.166666666668
2016-07-01 02:00:00+02:00,21381.0,2,7,4,296.48,295.36,299.18,25313.0,24432.0,30633.75
2016-07-01 03:00:00+02:00,20791.0,3,7,4,295.29,293.88,298.19,24749.0,23814.0,30469.916666666668
2016-07-01 04:00:00+02:00,20694.0,4,7,4,295.33,293.43,298.19,24541.0,23576.0,30305.0
2016-07-01 05:00:00+02:00,21485.0,5,7,4,294.39,293.22,296.54,24767.0,23577.0,30144.708333333332
2016-07-01 06:00:00+02:00,24212.0,6,7,4,293.35,293.22,296.91,26176.0,24165.0,30007.958333333332
2016-07-01 07:00:00+02:00,28260.0,7,7,4,291.57,292.95,297.29,28342.0,25651.0,29926.125
2016-07-01 08:00:00+02:00,31398.0,8,7,4,293.31,294.27,297.75,30464.0,27040.0,29922.708333333332
2016-07-01 09:00:00+02:00,33177.0,9,7,4,296.17,297.5,298.3,32553.0,28921.0,29961.625
2016-07-01 10:00:00+02:00,34219.0,10,7,4,299.59,299.16,300.94,33857.0,30161.0,29987.625
2016-07-01 11:00:00+02:00,34546.0,11,7,4,301.49,299.9,302.94,34453.0,30858.0,30002.708333333332
2016-07-01 12:00:00+02:00,34423.0,12,7,4,303.42,300.77,304.94,35289.0,31597.0,30006.583333333332
2016-07-01 13:00:00+02:00,34484.0,13,7,4,303.73,300.97,305.91,35638.0,32089.0,29970.5
2016-07-01 14:00:00+02:00,33439.0,14,7,4,304.35,301.35,307.19,34817.0,31314.0,29922.416666666668
2016-07-01 15:00:00+02:00,32573.0,15,7,4,305.3,301.36,307.72,34219.0,30237.0,29865.0
2016-07-01 16:00:00+02:00,32352.0,16,7,4,306.69,301.51,308.08,34283.0,30054.0,29796.416666666668
2016-07-01 17:00:00+02:00,32808.0,17,7,4,306.7,301.49,307.97,34347.0,29968.0,29715.958333333332
2016-07-01 18:00:00+02:00,34469.0,18,7,4,307.17,301.26,307.52,33870.0,29882.0,29651.833333333332
2016-07-01 19:00:00+02:00,35076.0,19,7,4,306.58,300.33,307.23,33390.0,29841.0,29676.791666666668
2016-07-01 20:00:00+02:00,35120.0,20,7,4,306.48,299.49,306.51,32813.0,29580.0,29747.041666666668
2016-07-01 21:00:00+02:00,34536.0,21,7,4,306.16,298.45,305.87,32384.0,29390.0,29843.166666666668
2016-07-01 22:00:00+02:00,32080.0,22,7,4,304.51,296.35,304.61,31982.0,29140.0,29932.833333333332
2016-07-01 23:00:00+02:00,29153.0,23,7,4,302.82,296.4,301.99,29843.0,27358.0,29936.916666666668
2016-07-02 00:00:00+02:00,26013.0,0,7,5,300.67,296.01,300.36,24564.0,26606.0,29908.166666666668
2016-07-02 01:00:00+02:00,23951.0,1,7,5,299.31,295.57,299.73,22556.0,25245.0,29968.541666666668
2016-07-02 02:00:00+02:00,22413.0,2,7,5,298.25,295.0,298.82,21381.0,24053.0,30026.666666666668
2016-07-02 03:00:00+02:00,21512.0,3,7,5,295.26,293.83,298.51,20791.0,23316.0,30069.666666666668
2016-07-02 04:00:00+02:00,21152.0,4,7,5,294.5,293.52,296.92,20694.0,22961.0,30099.708333333332
2016-07-02 05:00:00+02:00,21240.0,5,7,5,293.43,293.13,296.82,21485.0,22652.0,30118.791666666668
2016-07-02 06:00:00+02:00,21575.0,6,7,5,292.76,293.13,296.47,24212.0,22607.0,30108.583333333332
2016-07-02 07:00:00+02:00,22049.0,7,7,5,291.83,292.8,297.2,28260.0,23116.0,29998.708333333332
2016-07-02 08:00:00+02:00,22527.0,8,7,5,294.17,294.33,298.03,31398.0,24785.0,29739.916666666668
2016-07-02 09:00:00+02:00,24644.0,9,7,5,296.93,296.74,299.3,33177.0,26999.0,29370.291666666668
2016-07-02 10:00:00+02:00,26666.0,10,7,5,300.03,299.06,301.29,34219.0,28821.0,29014.75
2016-07-02 11:00:00+02:00,27711.0,11,7,5,302.41,299.86,302.92,34546.0,29612.0,28700.041666666668
2016-07-02 12:00:00+02:00,27526.0,12,7,5,303.67,300.37,303.83,34423.0,29979.0,28415.25
2016-07-02 13:00:00+02:00,27889.0,13,7,5,303.61,300.5,305.38,34484.0,30302.0,28127.875
2016-07-02 14:00:00+02:00,27655.0,14,7,5,305.23,300.88,306.0,33439.0,29737.0,27853.083333333332
2016-07-02 15:00:00+02:00,26473.0,15,7,5,306.31,300.43,307.25,32573.0,28798.0,27612.083333333332
2016-07-02 16:00:00+02:00,26102.0,16,7,5,307.14,299.56,308.87,32352.0,28105.0,27357.916666666668
2016-07-02 17:00:00+02:00,25655.0,17,7,5,307.83,299.39,309.42,32808.0,27958.0,27097.5
2016-07-02 18:00:00+02:00,26850.0,18,7,5,308.37,299.03,309.76,34469.0,27863.0,26799.458333333332
2016-07-02 19:00:00+02:00,29698.0,19,7,5,307.9,298.29,309.39,35076.0,27874.0,26482.0
2016-07-02 20:00:00+02:00,30993.0,20,7,5,307.9,297.37,309.39,35120.0,28076.0,26257.916666666668
2016-07-02 21:00:00+02:00,31244.0,21,7,5,307.79,296.26,309.39,34536.0,28349.0,26085.958333333332
2016-07-02 22:00:00+02:00,30376.0,22,7,5,306.23,295.84,308.48,32080.0,28390.0,25948.791666666668
2016-07-02 23:00:00+02:00,28017.0,23,7,5,303.9,295.43,306.15,29153.0,26847.0,25877.791666666668
2016-07-03 00:00:00+02:00,25972.0,0,7,6,300.47,295.25,304.6,26013.0,25268.0,25830.458333333332
2016-07-03 01:00:00+02:00,24054.0,1,7,6,300.43,295.34,302.69,23951.0,23606.0,25828.75
2016-07-03 02:00:00+02:00,22965.0,2,7,6,298.57,295.36,302.26,22413.0,22353.0,25833.041666666668
2016-07-03 03:00:00+02:00,22534.0,3,7,6,297.11,295.01,300.63,21512.0,21682.0,25856.041666666668
2016-07-03 04:00:00+02:00,22557.0,4,7,6,295.82,294.95,300.26,21152.0,21342.0,25898.625
2016-07-03 05:00:00+02:00,23450.0,5,7,6,294.72,295.11,299.27,21240.0,21080.0,25957.166666666668
2016-07-03 06:00:00+02:00,26718.0,6,7,6,293.44,295.11,299.0,21575.0,20920.0,26049.25
2016-07-03 07:00:00+02:00,30721.0,7,7,6,293.13,295.11,298.73,22049.0,20828.0,26263.541666666668
2016-07-03 08:00:00+02:00,33954.0,8,7,6,294.3,295.33,300.19,22527.0,21785.0,26624.875
2016-07-03 09:00:00+02:00,35657.0,9,7,6,296.14,296.37,301.54,24644.0,23174.0,27101.0
2016-07-03 10:00:00+02:00,36635.0,10,7,6,298.3,297.73,303.27,26666.0,24464.0,27559.875
2016-07-03 11:00:00+02:00,36730.0,11,7,6,301.13,298.07,305.9,27711.0,25168.0,27975.25
2016-07-03 12:00:00+02:00,36796.0,12,7,6,303.36,297.83,308.26,27526.0,25600.0,28351.041666666668
2016-07-03 13:00:00+02:00,36403.0,13,7,6,303.17,297.71,311.43,27889.0,26147.0,28737.291666666668
2016-07-03 14:00:00+02:00,35033.0,14,7,6,304.27,298.81,312.71,27655.0,26300.0,29092.041666666668
2016-07-03 15:00:00+02:00,34321.0,15,7,6,306.09,299.19,311.16,26473.0,25567.0,29399.458333333332
2016-07-03 16:00:00+02:00,33948.0,16,7,6,307.75,298.11,310.24,26102.0,25126.0,29726.458333333332
2016-07-03 17:00:00+02:00,33863.0,17,7,6,308.47,299.02,309.86,25655.0,25000.0,30053.375
2016-07-03 18:00:00+02:00,33875.0,18,7,6,309.33,298.4,308.86,26850.0,25187.0,30395.375
2016-07-03 19:00:00+02:00,36230.0,19,7,6,309.35,298.31,308.22,29698.0,25521.0,30688.083333333332
2016-07-03 20:00:00+02:00,37510.0,20,7,6,309.2,297.79,307.58,30993.0,26092.0,30960.25
2016-07-03 21:00:00+02:00,36506.0,21,7,6,308.74,296.81,306.58,31244.0,27007.0,31231.791666666668
2016-07-03 22:00:00+02:00,33653.0,22,7,6,306.97,296.0,305.6,30376.0,28401.0,31451.041666666668
2016-07-03 23:00:00+02:00,30424.0,23,7,6,305.26,295.59,304.25,28017.0,27127.0,31587.583333333332
2016-07-04 00:00:00+02:00,26444.0,0,7,0,302.02,294.89,302.62,25972.0,25309.0,31687.875
2016-07-04 01:00:00+02:00,24531.0,1,7,0,301.68,294.8,301.63,24054.0,23674.0,31707.541666666668
2016-07-04 02:00:00+02:00,23466.0,2,7,0,300.63,294.02,301.23,22965.0,22700.0,31727.416666666668
2016-07-04 03:00:00+02:00,23023.0,3,7,0,299.29,293.83,301.31,22534.0,22264.0,31748.291666666668
2016-07-04 04:00:00+02:00,22969.0,4,7,0,298.26,293.46,300.01,22557.0,22215.0,31768.666666666668
2016-07-04 05:00:00+02:00,23392.0,5,7,0,296.78,293.17,299.38,23450.0,22710.0,31785.833333333332
2016-07-04 06:00:00+02:00,25919.0,6,7,0,295.9,292.87,299.1,26718.0,24627.0,31783.416666666668
2016-07-04 07:00:00+02:00,29443.0,7,7,0,295.04,292.84,298.48,30721.0,27018.0,31750.125
2016-07-04 08:00:00+02:00,31647.0,8,7,0,295.02,295.23,298.58,33954.0,29275.0,31696.875
2016-07-04 09:00:00+02:00,32659.0,9,7,0,296.73,296.99,300.22,35657.0,31304.0,31600.75
2016-07-04 10:00:00+02:00,32964.0,10,7,0,300.63,298.79,302.67,36635.0,32548.0,31475.833333333332
2016-07-04 11:00:00+02:00,32999.0,11,7,0,303.02,300.08,304.04,36730.0,33014.0,31322.875
2016-07-04 12:00:00+02:00,32853.0,12,7,0,303.05,300.46,304.94,36796.0,33681.0,31167.416666666668
2016-07-04 13:00:00+02:00,32455.0,13,7,0,303.14,300.38,304.19,36403.0,34096.0,31003.125
2016-07-04 14:00:00+02:00,31262.0,14,7,0,305.09,300.5,305.54,35033.0,33277.0,30838.625
2016-07-04 15:00:00+02:00,30648.0,15,7,0,305.9,299.87,305.8,34321.0,32633.0,30681.5
2016-07-04 16:00:00+02:00,30361.0,16,7,0,306.42,300.08,306.71,33948.0,32890.0,30528.458333333332
2016-07-04 17:00:00+02:00,30131.0,17,7,0,306.8,300.42,306.7,33863.0,33129.0,30379.0
2016-07-04 18:00:00+02:00,29521.0,18,7,0,307.56,299.83,306.62,33875.0,32770.0,30223.5
2016-07-04 19:00:00+02:00,29718.0,19,7,0,306.92,299.52,305.62,36230.0,32407.0,30042.083333333332
2016-07-04 20:00:00+02:00,31265.0,20,7,0,305.44,298.89,304.99,37510.0,31902.0,29770.75
2016-07-04 21:00:00+02:00,33295.0,21,7,0,300.79,297.6,303.99,36506.0,31645.0,29510.541666666668
2016-07-04 22:00:00+02:00,30904.0,22,7,0,297.39,296.84,303.0,33653.0,31058.0,29376.75
2016-07-04 23:00:00+02:00,28417.0,23,7,0,296.84,296.54,301.73,30424.0,28876.0,29262.208333333332
2016-07-05 00:00:00+02:00,25269.0,0,7,1,297.31,295.64,301.36,26444.0,27599.0,29178.583333333332
2016-07-05 01:00:00+02:00,23702.0,1,7,1,296.47,295.43,300.73,24531.0,25985.0,29129.625
2016-07-05 02:00:00+02:00,22571.0,2,7,1,296.6,294.97,300.1,23466.0,24841.0,29095.083333333332
2016-07-05 03:00:00+02:00,21979.0,3,7,1,296.35,295.21,299.53,23023.0,24360.0,29057.791666666668
2016-07-05 04:00:00+02:00,21596.0,4,7,1,294.89,295.03,299.19,22969.0,24186.0,29014.291666666668
2016-07-05 05:00:00+02:00,21402.0,5,7,1,293.92,295.48,298.83,23392.0,24621.0,28957.083333333332
2016-07-05 06:00:00+02:00,21788.0,6,7,1,293.15,295.32,298.56,25919.0,26049.0,28874.166666666668
2016-07-05 07:00:00+02:00,21988.0,7,7,1,291.25,295.38,298.93,29443.0,28164.0,28702.041666666668
2016-07-05 08:00:00+02:00,23791.0,8,7,1,292.78,296.45,299.67,31647.0,30492.0,28391.416666666668
2016-07-05 09:00:00+02:00,26226.0,9,7,1,295.19,298.23,301.04,32659.0,32650.0,28064.083333333332
2016-07-05 10:00:00+02:00,27960.0,10,7,1,299.14,299.86,302.39,32964.0,33812.0,27796.041666666668
2016-07-05 11:00:00+02:00,28464.0,11,7,1,301.4,301.01,303.39,32999.0,34306.0,27587.541666666668
2016-07-05 12:00:00+02:00,28232.0,12,7,1,302.99,300.84,304.29,32853.0,35211.0,27398.583333333332
2016-07-05 13:00:00+02:00,28154.0,13,7,1,302.76,301.1,304.82,32455.0,35697.0,27206.041666666668
2016-07-05 14:00:00+02:00,27382.0,14,7,1,304.04,301.49,305.81,31262.0,34791.0,27026.833333333332
2016-07-05 15:00:00+02:00,25938.0,15,7,1,305.32,301.52,305.99,30648.0,34250.0,26865.166666666668
2016-07-05 16:00:00+02:00,25015.0,16,7,1,306.21,301.8,307.25,30361.0,34140.0,26668.916666666668
2016-07-05 17:00:00+02:00,24756.0,17,7,1,306.95,302.26,307.61,30131.0,34220.0,26446.166666666668
2016-07-05 18:00:00+02:00,24607.0,18,7,1,306.73,301.62,307.33,29521.0,33745.0,26222.208333333332
2016-07-05 19:00:00+02:00,24863.0,19,7,1,306.77,301.56,306.88,29718.0,33222.0,26017.458333333332
2016-07-05 20:00:00+02:00,25706.0,20,7,1,306.18,300.79,306.25,31265.0,32670.0,25815.166666666668
2016-07-05 21:00:00+02:00,27742.0,21,7,1,304.9,299.33,305.26,33295.0,32355.0,25583.541666666668
2016-07-05 22:00:00+02:00,26755.0,22,7,1,303.23,298.19,303.72,30904.0,31668.0,25352.166666666668
2016-07-05 23:00:00+02:00,24951.0,23,7,1,301.63,297.91,302.73,28417.0,29299.0,25179.291666666668
2016-07-06 00:00:00+02:00,25823.0,0,7,2,300.67,297.54,301.73,25269.0,28195.0,25034.875
2016-07-06 01:00:00+02:00,24257.0,1,7,2,297.69,297.27,300.73,23702.0,26531.0,25057.958333333332
2016-07-06 02:00:00+02:00,23341.0,2,7,2,293.98,297.04,299.99,22571.0,25346.0,25081.083333333332
2016-07-06 03:00:00+02:00,22920.0,3,7,2,293.3,296.93,300.88,21979.0,24727.0,25113.166666666668
2016-07-06 04:00:00+02:00,22867.0,4,7,2,293.15,296.55,298.83,21596.0,24445.0,25152.375
2016-07-06 05:00:00+02:00,23179.0,5,7,2,292.89,296.49,298.47,21402.0,24784.0,25205.333333333332
2016-07-06 06:00:00+02:00,24690.0,6,7,2,292.25,295.98,298.47,21788.0,26177.0,25279.375
2016-07-06 07:00:00+02:00,27278.0,7,7,2,291.88,296.05,298.56,21988.0,28201.0,25400.291666666668
2016-07-06 08:00:00+02:00,29686.0,8,7,2,292.79,297.54,298.94,23791.0,30318.0,25620.708333333332
2016-07-06 09:00:00+02:00,31061.0,9,7,2,294.51,298.93,299.95,26226.0,32259.0,25866.333333333332
2016-07-06 10:00:00+02:00,31906.0,10,7,2,296.77,300.54,302.33,27960.0,33314.0,26067.791666666668
2016-07-06 11:00:00+02:00,32565.0,11,7,2,299.77,301.6,304.03,28464.0,33992.0,26232.208333333332
2016-07-06 12:00:00+02:00,33179.0,12,7,2,301.89,302.29,304.2,28232.0,34951.0,26403.083333333332
2016-07-06 13:00:00+02:00,33433.0,13,7,2,302.27,302.41,305.1,28154.0,35381.0,26609.208333333332
2016-07-06 14:00:00+02:00,32556.0,14,7,2,302.92,302.41,306.09,27382.0,34611.0,26829.166666666668
2016-07-06 15:00:00+02:00,32049.0,15,7,2,304.49,302.47,307.0,25938.0,34089.0,27044.75
2016-07-06 16:00:00+02:00,32114.0,16,7,2,306.28,303.08,306.62,25015.0,34020.0,27299.375
2016-07-06 17:00:00+02:00,32282.0,17,7,2,306.75,302.67,306.62,24756.0,34057.0,27595.166666666668
2016-07-06 18:00:00+02:00,32045.0,18,7,2,307.61,302.49,306.47,24607.0,33798.0,27908.75
2016-07-06 19:00:00+02:00,31463.0,19,7,2,308.06,301.64,305.96,24863.0,33373.0,28218.666666666668
2016-07-06 20:00:00+02:00,31244.0,20,7,2,306.66,300.71,306.24,25706.0,32602.0,28493.666666666668
2016-07-06 21:00:00+02:00,31371.0,21,7,2,306.36,299.67,305.33,27742.0,32117.0,28724.416666666668
2016-07-06 22:00:00+02:00,30535.0,22,7,2,305.54,298.5,304.34,26755.0,31625.0,28875.625
2016-07-06 23:00:00+02:00,28106.0,23,7,2,303.07,297.72,302.5,24951.0,29458.0,29033.125
2016-07-07 00:00:00+02:00,28627.0,0,7,3,299.61,297.35,302.0,25823.0,28223.0,29164.583333333332
2016-07-07 01:00:00+02:00,26844.0,1,7,3,294.79,297.05,301.36,24257.0,26550.0,29281.416666666668
2016-07-07 02:00:00+02:00,25780.0,2,7,3,295.13,295.87,300.36,23341.0,25313.0,29389.208333333332
2016-07-07 03:00:00+02:00,25234.0,3,7,3,294.66,296.01,299.52,22920.0,24749.0,29490.833333333332
2016-07-07 04:00:00+02:00,24805.0,4,7,3,293.96,295.53,299.01,22867.0,24541.0,29587.25
2016-07-07 05:00:00+02:00,25144.0,5,7,3,293.63,295.08,298.73,23179.0,24767.0,29668.0
2016-07-07 06:00:00+02:00,26625.0,6,7,3,294.27,294.85,298.73,24690.0,26176.0,29749.875
2016-07-07 07:00:00+02:00,28580.0,7,7,3,293.66,294.65,298.82,27278.0,28342.0,29830.5
2016-07-07 08:00:00+02:00,30896.0,8,7,3,294.21,295.82,300.2,29686.0,30464.0,29884.75
2016-07-07 09:00:00+02:00,33147.0,9,7,3,294.41,297.77,300.95,31061.0,32553.0,29935.166666666668
2016-07-07 10:00:00+02:00,34443.0,10,7,3,295.75,299.94,301.95,31906.0,33857.0,30022.083333333332
2016-07-07 11:00:00+02:00,34914.0,11,7,3,295.89,301.43,303.12,32565.0,34453.0,30127.791666666668
2016-07-07 12:00:00+02:00,35621.0,12,7,3,297.82,302.07,303.94,33179.0,35289.0,30225.666666666668
2016-07-07 13:00:00+02:00,35886.0,13,7,3,299.25,302.49,304.41,33433.0,35638.0,30327.416666666668
2016-07-07 14:00:00+02:00,35003.0,14,7,3,299.75,302.39,302.07,32556.0,34817.0,30429.625
2016-07-07 15:00:00+02:00,34185.0,15,7,3,302.26,302.68,304.09,32049.0,34219.0,30531.583333333332
2016-07-07 16:00:00+02:00,34184.0,16,7,3,303.49,303.29,303.28,32114.0,34283.0,30620.583333333332
2016-07-07 17:00:00+02:00,34129.0,17,7,3,304.16,303.32,304.74,32282.0,34347.0,30706.833333333332
2016-07-07 18:00:00+02:00,33706.0,18,7,3,305.09,302.07,304.37,32045.0,33870.0,30783.791666666668
2016-07-07 19:00:00+02:00,33269.0,19,7,3,304.74,300.96,304.27,31463.0,33390.0,30853.0
2016-07-07 20:00:00+02:00,32847.0,20,7,3,303.93,300.16,304.28,31244.0,32813.0,30928.25
2016-07-07 21:00:00+02:00,32588.0,21,7,3,302.7,299.38,303.27,31371.0,32384.0,30995.041666666668
2016-07-07 22:00:00+02:00,31983.0,22,7,3,298.7,298.62,301.66,30535.0,31982.0,31045.75
2016-07-07 23:00:00+02:00,29842.0,23,7,3,297.61,298.23,301.1,28106.0,29843.0,31106.083333333332
2016-07-08 00:00:00+02:00,25772.0,0,7,4,297.44,298.05,300.1,28627.0,24564.0,31178.416666666668
2016-07-08 01:00:00+02:00,24186.0,1,7,4,297.45,297.84,299.1,26844.0,22556.0,31059.458333333332
2016-07-08 02:00:00+02:00,22932.0,2,7,4,296.92,297.85,298.65,25780.0,21381.0,30948.708333333332
2016-07-08 03:00:00+02:00,22191.0,3,7,4,296.18,297.34,299.39,25234.0,20791.0,30830.041666666668
2016-07-08 04:00:00+02:00,21695.0,4,7,4,296.6,297.16,297.47,24805.0,20694.0,30703.25
2016-07-08 05:00:00+02:00,21376.0,5,7,4,295.93,297.03,297.46,25144.0,21485.0,30573.666666666668
2016-07-08 06:00:00+02:00,21458.0,6,7,4,294.63,297.03,296.83,26625.0,24212.0,30416.666666666668
2016-07-08 07:00:00+02:00,20939.0,7,7,4,293.53,296.98,296.92,28580.0,28260.0,30201.375
2016-07-08 08:00:00+02:00,21495.0,8,7,4,293.15,297.46,297.3,30896.0,31398.0,29883.0
2016-07-08 09:00:00+02:00,23052.0,9,7,4,294.59,299.0,298.96,33147.0,33177.0,29491.291666666668
2016-07-08 10:00:00+02:00,24369.0,10,7,4,297.76,300.84,301.67,34443.0,34219.0,29070.666666666668
2016-07-08 11:00:00+02:00,25272.0,11,7,4,300.59,303.32,304.3,34914.0,34546.0,28650.916666666668
2016-07-08 12:00:00+02:00,25986.0,12,7,4,302.85,303.76,305.92,35621.0,34423.0,28249.166666666668
2016-07-08 13:00:00+02:00,26724.0,13,7,4,302.61,304.17,307.91,35886.0,34484.0,27847.708333333332
2016-07-08 14:00:00+02:00,27227.0,14,7,4,303.94,303.82,308.44,35003.0,33439.0,27465.958333333332
2016-07-08 15:00:00+02:00,26964.0,15,7,4,305.06,303.41,309.34,34185.0,32573.0,27141.958333333332
2016-07-08 16:00:00+02:00,26559.0,16,7,4,305.52,302.6,310.34,34184.0,32352.0,26841.083333333332
2016-07-08 17:00:00+02:00,26380.0,17,7,4,306.83,301.39,310.96,34129.0,32808.0,26523.375
2016-07-08 18:00:00+02:00,26406.0,18,7,4,305.05,301.26,309.86,33706.0,34469.0,26200.5
2016-07-08 19:00:00+02:00,26555.0,19,7,4,306.79,300.7,309.77,33269.0,35076.0,25896.333333333332
2016-07-08 20:00:00+02:00,26760.0,20,7,4,306.28,300.33,309.4,32847.0,35120.0,25616.583333333332
2016-07-08 21:00:00+02:00,28232.0,21,7,4,304.67,299.53,309.04,32588.0,34536.0,25362.958333333332
2016-07-08 22:00:00+02:00,28952.0,22,7,4,302.91,299.11,308.13,31983.0,32080.0,25181.458333333332
2016-07-08 23:00:00+02:00,27376.0,23,7,4,302.07,298.1,305.52,29842.0,29153.0,25055.166666666668
2016-07-09 00:00:00+02:00,30991.0,0,7,5,300.84,298.47,303.53,25772.0,26013.0,24952.416666666668
2016-07-09 01:00:00+02:00,29036.0,1,7,5,299.26,298.29,303.25,24186.0,23951.0,25169.875
2016-07-09 02:00:00+02:00,27669.0,2,7,5,298.41,297.83,302.53,22932.0,22413.0,25371.958333333332
2016-07-09 03:00:00+02:00,26839.0,3,7,5,297.07,297.02,301.75,22191.0,21512.0,25569.333333333332
2016-07-09 04:00:00+02:00,26371.0,4,7,5,295.57,296.74,300.35,21695.0,21152.0,25763.0
2016-07-09 05:00:00+02:00,26520.0,5,7,5,294.62,296.72,299.63,21376.0,21240.0,25957.833333333332
2016-07-09 06:00:00+02:00,28269.0,6,7,5,293.95,296.61,299.27,21458.0,21575.0,26172.166666666668
2016-07-09 07:00:00+02:00,30660.0,7,7,5,294.06,296.54,299.09,20939.0,22049.0,26455.958333333332
2016-07-09 08:00:00+02:00,32327.0,8,7,5,294.71,296.58,299.47,21495.0,22527.0,26861.0
2016-07-09 09:00:00+02:00,34530.0,9,7,5,297.42,299.69,301.12,23052.0,24644.0,27312.333333333332
2016-07-09 10:00:00+02:00,36072.0,10,7,5,300.44,301.33,304.19,24369.0,26666.0,27790.583333333332
2016-07-09 11:00:00+02:00,37323.0,11,7,5,303.22,301.77,306.45,25272.0,27711.0,28278.208333333332
2016-07-09 12:00:00+02:00,38523.0,12,7,5,305.69,303.43,308.17,25986.0,27526.0,28780.333333333332
2016-07-09 13:00:00+02:00,39355.0,13,7,5,304.47,303.83,309.35,26724.0,27889.0,29302.708333333332
2016-07-09 14:00:00+02:00,38889.0,14,7,5,305.38,304.3,310.34,27227.0,27655.0,29829.0
2016-07-09 15:00:00+02:00,38642.0,15,7,5,306.97,303.6,311.24,26964.0,26473.0,30314.916666666668
2016-07-09 16:00:00+02:00,38752.0,16,7,5,308.43,303.27,311.14,26559.0,26102.0,30801.5
2016-07-09 17:00:00+02:00,38667.0,17,7,5,308.42,303.04,311.77,26380.0,25655.0,31309.541666666668
2016-07-09 18:00:00+02:00,37748.0,18,7,5,308.55,302.96,311.67,26406.0,26850.0,31821.5
2016-07-09 19:00:00+02:00,36612.0,19,7,5,309.28,302.16,311.3,26555.0,29698.0,32294.083333333332
2016-07-09 20:00:00+02:00,34159.0,20,7,5,309.23,301.16,311.3,26760.0,30993.0,32713.125
2016-07-09 21:00:00+02:00,37087.0,21,7,5,308.17,300.23,308.92,28232.0,31244.0,33021.416666666664
2016-07-09 22:00:00+02:00,34263.5,22,7,5,306.89,299.02,307.52,28952.0,30376.0,33390.375
2016-07-09 23:00:00+02:00,31440.0,23,7,5,303.29,298.08,304.66,27376.0,28017.0,33611.6875
2016-07-10 00:00:00+02:00,25386.0,0,7,6,301.0,297.48,304.28,30991.0,25972.0,33781.020833333336
2016-07-10 01:00:00+02:00,24091.0,1,7,6,300.1,297.24,302.66,29036.0,24054.0,33547.479166666664
2016-07-10 02:00:00+02:00,23219.0,2,7,6,299.8,297.08,300.57,27669.0,22965.0,33341.4375
2016-07-10 03:00:00+02:00,22830.0,3,7,6,300.0,296.81,301.79,26839.0,22534.0,33156.020833333336
2016-07-10 04:00:00+02:00,22710.0,4,7,6,299.51,296.55,299.99,26371.0,22557.0,32988.979166666664
2016-07-10 05:00:00+02:00,22968.0,5,7,6,298.6,296.67,300.0,26520.0,23450.0,32836.4375
2016-07-10 06:00:00+02:00,24967.0,6,7,6,295.62,296.41,298.72,28269.0,26718.0,32688.4375
2016-07-10 07:00:00+02:00,28334.0,7,7,6,295.35,295.34,299.35,30660.0,30721.0,32550.854166666668
2016-07-10 08:00:00+02:00,29794.0,8,7,6,294.6,296.77,300.2,32327.0,33954.0,32453.9375
2016-07-10 09:00:00+02:00,30516.0,9,7,6,294.92,300.16,303.0,34530.0,35657.0,32348.395833333332
2016-07-10 10:00:00+02:00,31143.0,10,7,6,298.75,301.0,304.65,36072.0,36635.0,32181.145833333332
2016-07-10 11:00:00+02:00,31409.0,11,7,6,301.38,302.67,306.19,37323.0,36730.0,31975.770833333332
2016-07-10 12:00:00+02:00,31725.0,12,7,6,305.76,304.94,308.09,38523.0,36796.0,31729.354166666668
2016-07-10 13:00:00+02:00,31710.0,13,7,6,306.04,305.07,309.08,39355.0,36403.0,31446.104166666668
2016-07-10 14:00:00+02:00,30599.0,14,7,6,307.15,305.12,309.34,38889.0,35033.0,31127.5625
2016-07-10 15:00:00+02:00,29889.0,15,7,6,308.87,305.4,310.96,38642.0,34321.0,30782.145833333332
2016-07-10 16:00:00+02:00,29641.0,16,7,6,309.91,304.84,311.24,38752.0,33948.0,30417.4375
2016-07-10 17:00:00+02:00,29629.0,17,7,6,310.55,304.64,311.52,38667.0,33863.0,30037.8125
2016-07-10 18:00:00+02:00,29285.0,18,7,6,310.58,304.18,311.49,37748.0,33875.0,29661.229166666668
2016-07-10 19:00:00+02:00,29751.0,19,7,6,310.5,303.93,310.77,36612.0,36230.0,29308.604166666668
2016-07-10 20:00:00+02:00,31668.0,20,7,6,310.28,303.32,310.4,34159.0,37510.0,29022.729166666668
2016-07-10 21:00:00+02:00,31071.0,21,7,6,309.69,302.22,309.49,37087.0,36506.0,28918.9375
2016-07-10 22:00:00+02:00,28432.0,22,7,6,308.65,300.62,307.15,34263.5,33653.0,28668.270833333332
2016-07-10 23:00:00+02:00,26242.0,23,7,6,306.37,299.67,305.52,31440.0,30424.0,28425.291666666668
2016-07-11 00:00:00+02:00,23101.0,0,7,0,303.76,299.11,303.79,25386.0,26444.0,28208.708333333332
2016-07-11 01:00:00+02:00,21649.0,1,7,0,300.64,298.72,302.25,24091.0,24531.0,28113.5
